2025-07-02 13:56:36,950 p=2687 u=vagrant n=ansible | PLAY [Ansible Ad-Hoc] ********************************************************************************************
2025-07-02 15:56:48,724 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:48,741 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:48,750 p=13629 u=vagrant n=ansible | TASK [Create envoy user] *****************************************************************************************
2025-07-02 15:56:48,966 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:48,987 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:48,995 p=13629 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 15:56:49,174 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:49,193 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:49,201 p=13629 u=vagrant n=ansible | TASK [Configure Consul client for API nodes] *********************************************************************
2025-07-02 15:56:49,231 p=13629 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 15:56:49,598 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:49,608 p=13629 u=vagrant n=ansible | TASK [Configure Consul client for DB nodes] **********************************************************************
2025-07-02 15:56:49,624 p=13629 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 15:56:49,996 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:50,004 p=13629 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 15:56:50,410 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:50,438 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:50,446 p=13629 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 15:56:50,998 p=13629 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 15:56:51,052 p=13629 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 15:56:51,060 p=13629 u=vagrant n=ansible | TASK [Create Envoy service for hotels] ***************************************************************************
2025-07-02 15:56:51,088 p=13629 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 15:56:51,449 p=13629 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 15:56:51,456 p=13629 u=vagrant n=ansible | TASK [Create Envoy service for postgres] *************************************************************************
2025-07-02 15:56:51,476 p=13629 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 15:56:51,883 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:56:51,900 p=13629 u=vagrant n=ansible | PLAY [Setup database] ********************************************************************************************
2025-07-02 15:56:51,920 p=13629 u=vagrant n=ansible | TASK [Install PostgreSQL] ****************************************************************************************
2025-07-02 15:57:14,536 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:14,549 p=13629 u=vagrant n=ansible | TASK [Install PostgreSQL Python library] *************************************************************************
2025-07-02 15:57:15,431 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:15,439 p=13629 u=vagrant n=ansible | TASK [Get PostgreSQL version] ************************************************************************************
2025-07-02 15:57:15,737 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:15,745 p=13629 u=vagrant n=ansible | TASK [Ensure PostgreSQL config directory exists] *****************************************************************
2025-07-02 15:57:15,918 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:15,925 p=13629 u=vagrant n=ansible | TASK [Configure PostgreSQL authentication] ***********************************************************************
2025-07-02 15:57:16,308 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:16,316 p=13629 u=vagrant n=ansible | TASK [Set postgres password] *************************************************************************************
2025-07-02 15:57:16,547 p=13629 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 15:57:16,556 p=13629 u=vagrant n=ansible | TASK [Check if database exists] **********************************************************************************
2025-07-02 15:57:16,761 p=13629 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 15:57:16,769 p=13629 u=vagrant n=ansible | TASK [Create database] *******************************************************************************************
2025-07-02 15:57:16,973 p=13629 u=vagrant n=ansible | fatal: [192.168.60.13]: FAILED! => changed=true 
  cmd:
  - createdb
  - hotels_db
  - --encoding=UTF8
  - --lc-collate=en_US.UTF-8
  - --lc-ctype=en_US.UTF-8
  delta: '0:00:00.035908'
  end: '2025-07-02 15:55:56.790667'
  msg: non-zero return code
  rc: 1
  start: '2025-07-02 15:55:56.754759'
  stderr: |-
    createdb: error: database creation failed: ERROR:  new collation (en_US.UTF-8) is incompatible with the collation of the template database (C.UTF-8)
    HINT:  Use the same collation as in the template database, or use template0 as template.
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-07-02 15:57:16,975 p=13629 u=vagrant n=ansible | PLAY RECAP *******************************************************************************************************
2025-07-02 15:57:16,975 p=13629 u=vagrant n=ansible | 192.168.60.10              : ok=10   changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 15:57:16,975 p=13629 u=vagrant n=ansible | 192.168.60.11              : ok=14   changed=1    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2025-07-02 15:57:16,976 p=13629 u=vagrant n=ansible | 192.168.60.12              : ok=4    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 15:57:16,976 p=13629 u=vagrant n=ansible | 192.168.60.13              : ok=21   changed=2    unreachable=0    failed=1    skipped=2    rescued=0    ignored=0   
2025-07-02 16:00:49,098 p=14187 u=vagrant n=ansible | PLAY [Precache setup and common configuration] *******************************************************************
2025-07-02 16:00:49,127 p=14187 u=vagrant n=ansible | TASK [Install common dependencies] *******************************************************************************
2025-07-02 16:00:50,530 p=14187 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:00:51,039 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:00:51,132 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:00:51,207 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:51,219 p=14187 u=vagrant n=ansible | TASK [Upgrade pip safely] ****************************************************************************************
2025-07-02 16:00:52,341 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:00:52,385 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:52,388 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:00:52,422 p=14187 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:00:52,430 p=14187 u=vagrant n=ansible | TASK [Create consul group and user] ******************************************************************************
2025-07-02 16:00:52,741 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:52,745 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:00:52,746 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:00:52,755 p=14187 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:00:52,763 p=14187 u=vagrant n=ansible | TASK [Create consul user] ****************************************************************************************
2025-07-02 16:00:53,164 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:00:53,165 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:53,165 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:00:53,179 p=14187 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:00:53,198 p=14187 u=vagrant n=ansible | PLAY [Setup Consul server] ***************************************************************************************
2025-07-02 16:00:53,214 p=14187 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:00:53,972 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:53,980 p=14187 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:00:56,437 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:56,449 p=14187 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:00:56,620 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:56,628 p=14187 u=vagrant n=ansible | TASK [Configure Consul server] ***********************************************************************************
2025-07-02 16:00:57,000 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:57,007 p=14187 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:00:57,367 p=14187 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:00:57,375 p=14187 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:00:58,141 p=14187 u=vagrant n=ansible | changed: [192.168.60.10]
2025-07-02 16:00:58,156 p=14187 u=vagrant n=ansible | PLAY [Setup Consul clients] **************************************************************************************
2025-07-02 16:00:58,171 p=14187 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:00:58,757 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:00:58,773 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:00:58,782 p=14187 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:01:01,880 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:01,939 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:01,948 p=14187 u=vagrant n=ansible | TASK [Download Envoy] ********************************************************************************************
2025-07-02 16:01:03,421 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:03,430 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:03,438 p=14187 u=vagrant n=ansible | TASK [Create envoy group] ****************************************************************************************
2025-07-02 16:01:03,618 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:03,638 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:03,648 p=14187 u=vagrant n=ansible | TASK [Create envoy user] *****************************************************************************************
2025-07-02 16:01:03,864 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:03,879 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:03,888 p=14187 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:01:04,069 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:04,084 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:04,093 p=14187 u=vagrant n=ansible | TASK [Configure Consul client for API nodes] *********************************************************************
2025-07-02 16:01:04,125 p=14187 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:01:04,493 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:04,502 p=14187 u=vagrant n=ansible | TASK [Configure Consul client for DB nodes] **********************************************************************
2025-07-02 16:01:04,529 p=14187 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:01:04,892 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:04,900 p=14187 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:01:05,312 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:05,334 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:05,344 p=14187 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:01:05,917 p=14187 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:01:05,967 p=14187 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:01:05,974 p=14187 u=vagrant n=ansible | TASK [Create Envoy service for hotels] ***************************************************************************
2025-07-02 16:01:06,009 p=14187 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:01:06,368 p=14187 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:01:06,377 p=14187 u=vagrant n=ansible | TASK [Create Envoy service for postgres] *************************************************************************
2025-07-02 16:01:06,395 p=14187 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:01:06,791 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:06,808 p=14187 u=vagrant n=ansible | PLAY [Setup database] ********************************************************************************************
2025-07-02 16:01:06,842 p=14187 u=vagrant n=ansible | TASK [Install PostgreSQL] ****************************************************************************************
2025-07-02 16:01:15,047 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:15,056 p=14187 u=vagrant n=ansible | TASK [Install PostgreSQL Python library] *************************************************************************
2025-07-02 16:01:15,963 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:15,972 p=14187 u=vagrant n=ansible | TASK [Get PostgreSQL version] ************************************************************************************
2025-07-02 16:01:16,260 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:16,268 p=14187 u=vagrant n=ansible | TASK [Ensure PostgreSQL config directory exists] *****************************************************************
2025-07-02 16:01:16,441 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:16,449 p=14187 u=vagrant n=ansible | TASK [Configure PostgreSQL authentication] ***********************************************************************
2025-07-02 16:01:16,828 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:16,841 p=14187 u=vagrant n=ansible | TASK [Set postgres password] *************************************************************************************
2025-07-02 16:01:17,067 p=14187 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:01:17,075 p=14187 u=vagrant n=ansible | TASK [Check if database exists] **********************************************************************************
2025-07-02 16:01:17,282 p=14187 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:01:17,290 p=14187 u=vagrant n=ansible | TASK [Create database] *******************************************************************************************
2025-07-02 16:01:17,564 p=14187 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:01:17,573 p=14187 u=vagrant n=ansible | TASK [Show database creation result] *****************************************************************************
2025-07-02 16:01:17,592 p=14187 u=vagrant n=ansible | ok: [192.168.60.13] => 
  db_exists.stdout: ''
2025-07-02 16:01:17,610 p=14187 u=vagrant n=ansible | PLAY [Setup hotels service] **************************************************************************************
2025-07-02 16:01:17,627 p=14187 u=vagrant n=ansible | TASK [Create service user] ***************************************************************************************
2025-07-02 16:01:17,858 p=14187 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:01:17,866 p=14187 u=vagrant n=ansible | TASK [Install Java] **********************************************************************************************
2025-07-02 16:04:13,133 p=14187 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:04:13,149 p=14187 u=vagrant n=ansible | TASK [Create application directory] ******************************************************************************
2025-07-02 16:04:13,364 p=14187 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:04:13,375 p=14187 u=vagrant n=ansible | TASK [Copy application JAR] **************************************************************************************
2025-07-02 16:04:13,469 p=14187 u=vagrant n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: If you are using a module and expect the file to exist on the remote, see the remote_src option
2025-07-02 16:04:13,471 p=14187 u=vagrant n=ansible | fatal: [192.168.60.11]: FAILED! => changed=false 
  msg: |-
    Could not find or access '/vagrant/src/ansible02/files/hotel-service.jar' on the Ansible Controller.
    If you are using a module and expect the file to exist on the remote, see the remote_src option
2025-07-02 16:04:13,472 p=14187 u=vagrant n=ansible | PLAY RECAP *******************************************************************************************************
2025-07-02 16:04:13,472 p=14187 u=vagrant n=ansible | 192.168.60.10              : ok=10   changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 16:04:13,473 p=14187 u=vagrant n=ansible | 192.168.60.11              : ok=17   changed=4    unreachable=0    failed=1    skipped=2    rescued=0    ignored=0   
2025-07-02 16:04:13,473 p=14187 u=vagrant n=ansible | 192.168.60.12              : ok=4    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 16:04:13,474 p=14187 u=vagrant n=ansible | 192.168.60.13              : ok=23   changed=3    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2025-07-02 16:13:53,273 p=15377 u=vagrant n=ansible | playbook: main.yml
2025-07-02 16:13:57,922 p=15383 u=vagrant n=ansible | PLAY [Precache setup and common configuration] *******************************************************************
2025-07-02 16:13:57,954 p=15383 u=vagrant n=ansible | TASK [Install common dependencies] *******************************************************************************
2025-07-02 16:13:59,326 p=15383 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:13:59,826 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:00,055 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:01,745 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:01,753 p=15383 u=vagrant n=ansible | TASK [Upgrade pip safely] ****************************************************************************************
2025-07-02 16:14:02,959 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:02,968 p=15383 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:14:03,019 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:03,030 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:03,038 p=15383 u=vagrant n=ansible | TASK [Create consul group and user] ******************************************************************************
2025-07-02 16:14:03,378 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:03,395 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:03,396 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:03,409 p=15383 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:14:03,418 p=15383 u=vagrant n=ansible | TASK [Create consul user] ****************************************************************************************
2025-07-02 16:14:03,807 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:03,808 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:03,816 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:03,825 p=15383 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:14:03,845 p=15383 u=vagrant n=ansible | PLAY [Setup Consul server] ***************************************************************************************
2025-07-02 16:14:03,861 p=15383 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:14:04,606 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:04,614 p=15383 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:14:07,550 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:07,564 p=15383 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:14:07,729 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:07,736 p=15383 u=vagrant n=ansible | TASK [Configure Consul server] ***********************************************************************************
2025-07-02 16:14:08,108 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:08,116 p=15383 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:14:08,504 p=15383 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:14:08,511 p=15383 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:14:09,289 p=15383 u=vagrant n=ansible | changed: [192.168.60.10]
2025-07-02 16:14:09,306 p=15383 u=vagrant n=ansible | PLAY [Setup Consul clients] **************************************************************************************
2025-07-02 16:14:09,320 p=15383 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:14:09,908 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:09,909 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:09,917 p=15383 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:14:12,260 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:12,283 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:12,292 p=15383 u=vagrant n=ansible | TASK [Download Envoy] ********************************************************************************************
2025-07-02 16:14:13,637 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:13,642 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:13,650 p=15383 u=vagrant n=ansible | TASK [Create envoy group] ****************************************************************************************
2025-07-02 16:14:13,832 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:13,851 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:13,860 p=15383 u=vagrant n=ansible | TASK [Create envoy user] *****************************************************************************************
2025-07-02 16:14:14,080 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:14,097 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:14,105 p=15383 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:14:14,292 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:14,306 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:14,316 p=15383 u=vagrant n=ansible | TASK [Configure Consul client for API nodes] *********************************************************************
2025-07-02 16:14:14,346 p=15383 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:14:14,697 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:14,705 p=15383 u=vagrant n=ansible | TASK [Configure Consul client for DB nodes] **********************************************************************
2025-07-02 16:14:14,721 p=15383 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:14:15,090 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:15,098 p=15383 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:14:15,520 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:15,530 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:15,544 p=15383 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:14:16,148 p=15383 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:14:16,149 p=15383 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:14:16,159 p=15383 u=vagrant n=ansible | TASK [Create Envoy service for hotels] ***************************************************************************
2025-07-02 16:14:16,193 p=15383 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:14:16,571 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:16,579 p=15383 u=vagrant n=ansible | TASK [Create Envoy service for postgres] *************************************************************************
2025-07-02 16:14:16,593 p=15383 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:14:16,991 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:17,007 p=15383 u=vagrant n=ansible | PLAY [Setup database] ********************************************************************************************
2025-07-02 16:14:17,022 p=15383 u=vagrant n=ansible | TASK [Install PostgreSQL] ****************************************************************************************
2025-07-02 16:14:30,906 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:30,914 p=15383 u=vagrant n=ansible | TASK [Install PostgreSQL Python library] *************************************************************************
2025-07-02 16:14:31,798 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:31,806 p=15383 u=vagrant n=ansible | TASK [Get PostgreSQL version] ************************************************************************************
2025-07-02 16:14:32,099 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:32,107 p=15383 u=vagrant n=ansible | TASK [Ensure PostgreSQL config directory exists] *****************************************************************
2025-07-02 16:14:32,275 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:32,284 p=15383 u=vagrant n=ansible | TASK [Configure PostgreSQL authentication] ***********************************************************************
2025-07-02 16:14:32,669 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:32,677 p=15383 u=vagrant n=ansible | TASK [Set postgres password] *************************************************************************************
2025-07-02 16:14:32,905 p=15383 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:14:32,913 p=15383 u=vagrant n=ansible | TASK [Check if database exists] **********************************************************************************
2025-07-02 16:14:33,119 p=15383 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:14:33,127 p=15383 u=vagrant n=ansible | TASK [Create database] *******************************************************************************************
2025-07-02 16:14:33,142 p=15383 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:14:33,151 p=15383 u=vagrant n=ansible | TASK [Show database creation result] *****************************************************************************
2025-07-02 16:14:33,170 p=15383 u=vagrant n=ansible | ok: [192.168.60.13] => 
  db_exists.stdout: '1'
2025-07-02 16:14:33,205 p=15383 u=vagrant n=ansible | PLAY [Setup hotels service] **************************************************************************************
2025-07-02 16:14:33,219 p=15383 u=vagrant n=ansible | TASK [Create service user] ***************************************************************************************
2025-07-02 16:14:33,417 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:33,426 p=15383 u=vagrant n=ansible | TASK [Install Java] **********************************************************************************************
2025-07-02 16:14:34,325 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:34,333 p=15383 u=vagrant n=ansible | TASK [Create application directory] ******************************************************************************
2025-07-02 16:14:34,500 p=15383 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:14:34,511 p=15383 u=vagrant n=ansible | TASK [Copy application JAR] **************************************************************************************
2025-07-02 16:14:36,302 p=15383 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:14:36,310 p=15383 u=vagrant n=ansible | TASK [Configure environment] *************************************************************************************
2025-07-02 16:14:36,375 p=15383 u=vagrant n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: If you are using a module and expect the file to exist on the remote, see the remote_src option
2025-07-02 16:14:36,377 p=15383 u=vagrant n=ansible | fatal: [192.168.60.11]: FAILED! => changed=false 
  msg: |-
    Could not find or access '/vagrant/src/ansible02/roles/install_hotels_service/templates/hotels-service.env.j2' on the Ansible Controller.
    If you are using a module and expect the file to exist on the remote, see the remote_src option
2025-07-02 16:14:36,378 p=15383 u=vagrant n=ansible | PLAY RECAP *******************************************************************************************************
2025-07-02 16:14:36,379 p=15383 u=vagrant n=ansible | 192.168.60.10              : ok=10   changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 16:14:36,380 p=15383 u=vagrant n=ansible | 192.168.60.11              : ok=18   changed=2    unreachable=0    failed=1    skipped=2    rescued=0    ignored=0   
2025-07-02 16:14:36,380 p=15383 u=vagrant n=ansible | 192.168.60.12              : ok=4    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-02 16:14:36,381 p=15383 u=vagrant n=ansible | 192.168.60.13              : ok=22   changed=2    unreachable=0    failed=0    skipped=3    rescued=0    ignored=0   
2025-07-02 16:16:20,528 p=15883 u=vagrant n=ansible | PLAY [Precache setup and common configuration] *******************************************************************
2025-07-02 16:16:20,561 p=15883 u=vagrant n=ansible | TASK [Install common dependencies] *******************************************************************************
2025-07-02 16:16:22,182 p=15883 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:16:22,778 p=15883 u=vagrant n=ansible | ok: [192.168.60.13]
